Time,PET_Indoor,PET_Target,SP_Target
2021-06-23 16:00:00+08:00,23.8100125,24.051,24.2
2021-06-23 16:10:00+08:00,23.391624,23.995,24.2
2021-06-23 16:20:00+08:00,23.68706317,23.994,24.2
2021-06-23 16:30:00+08:00,23.92321733,23.937,24
2021-06-23 16:40:00+08:00,24.02728767,24.079,24.2
2021-06-23 16:50:00+08:00,24.039,24.094,24.2
2021-06-23 17:00:00+08:00,24.044,24.098,24.2
2021-06-23 17:10:00+08:00,24.048,24.103,24.2
2021-06-23 17:20:00+08:00,24.051,23.998,24
2021-06-23 17:30:00+08:00,24.055,24.109,24.2
2021-06-23 17:40:00+08:00,24.058,23.895,23.8
2021-06-23 17:50:00+08:00,24.06,24.004,24
2021-06-23 18:00:00+08:00,24.06,24.005,24
2021-06-23 18:10:00+08:00,23.69979067,24.109,24.4
2021-06-23 18:20:00+08:00,23.86629867,24.037,24.2
2021-06-23 18:30:00+08:00,23.44700733,24.001,24.2
2021-06-23 18:40:00+08:00,23.654284,23.992,24.2
2021-06-23 18:50:00+08:00,23.83592833,23.919,24
2021-06-23 19:00:00+08:00,23.38956083,24.099,24.4
2021-06-23 19:10:00+08:00,23.50164367,24.077,24.4
2021-06-23 19:20:00+08:00,23.71887067,23.893,24
2021-06-23 19:30:00+08:00,23.855879,24.037,24.2
2021-06-23 19:40:00+08:00,23.94589633,23.954,24
2021-06-23 19:50:00+08:00,23.968,23.968,24
2021-06-23 20:00:00+08:00,23.973,23.973,24
2021-06-23 20:10:00+08:00,23.975,23.975,24
2021-06-23 20:20:00+08:00,23.978,23.978,24
2021-06-23 20:30:00+08:00,23.98,23.98,24
2021-06-23 20:40:00+08:00,23.981,23.981,24
2021-06-23 20:50:00+08:00,23.984,23.983,24
2021-06-23 21:00:00+08:00,23.984,24,25
2021-06-23 21:10:00+08:00,24.86419517,24,25
2021-06-23 21:20:00+08:00,24.87886233,24,25
2021-06-23 21:30:00+08:00,24.618276,24,25
2021-06-23 21:40:00+08:00,24.3864215,24,25
2021-06-23 21:50:00+08:00,24.178055,24,25
2021-06-23 22:00:00+08:00,24.011906,24,25
2021-06-23 22:10:00+08:00,23.87417683,24,25
2021-06-23 22:20:00+08:00,23.75821,24,25
2021-06-23 22:30:00+08:00,23.6762175,24,25
2021-06-23 22:40:00+08:00,23.615194,24,25
2021-06-23 22:50:00+08:00,23.567,24,25
2021-06-23 23:00:00+08:00,23.563,24,25
2021-06-23 23:10:00+08:00,23.565,24,25
2021-06-23 23:20:00+08:00,23.567,24,25
2021-06-23 23:30:00+08:00,23.568,24,25
2021-06-23 23:40:00+08:00,23.571,24,25
2021-06-23 23:50:00+08:00,23.572,24,25
2021-06-24 00:00:00+08:00,23.572,24,25
2021-06-24 00:10:00+08:00,23.284,24,25
2021-06-24 00:20:00+08:00,23.287,24,25
2021-06-24 00:30:00+08:00,23.287,24,25
2021-06-24 00:40:00+08:00,23.287,24,25
2021-06-24 00:50:00+08:00,23.23441517,24,25
2021-06-24 01:00:00+08:00,23.22128883,24,25
2021-06-24 01:10:00+08:00,23.22207183,24,25
2021-06-24 01:20:00+08:00,23.22811133,24,25
2021-06-24 01:30:00+08:00,23.22265167,24,25
2021-06-24 01:40:00+08:00,23.22074583,24,25
2021-06-24 01:50:00+08:00,23.218,24,25
2021-06-24 02:00:00+08:00,23.219,24,25
2021-06-24 02:10:00+08:00,23.222,24,25
2021-06-24 02:20:00+08:00,23.224,24,25
2021-06-24 02:30:00+08:00,23.226,24,25
2021-06-24 02:40:00+08:00,23.229,24,25
2021-06-24 02:50:00+08:00,23.229,24,25
2021-06-24 03:00:00+08:00,23.23,24,25
2021-06-24 03:10:00+08:00,23.283,24,25
2021-06-24 03:20:00+08:00,23.283,24,25
2021-06-24 03:30:00+08:00,23.283,24,25
2021-06-24 03:40:00+08:00,23.283,24,25
2021-06-24 03:50:00+08:00,23.283,24,25
2021-06-24 04:00:00+08:00,23.283,24,25
2021-06-24 04:10:00+08:00,23.283,24,25
2021-06-24 04:20:00+08:00,23.283,24,25
2021-06-24 04:30:00+08:00,23.284,24,25
2021-06-24 04:40:00+08:00,23.284,24,25
2021-06-24 04:50:00+08:00,23.285,24,25
2021-06-24 05:00:00+08:00,23.287,24,25
2021-06-24 05:10:00+08:00,23.287,24,25
2021-06-24 05:20:00+08:00,23.288,24,25
2021-06-24 05:30:00+08:00,23.288,24,25
2021-06-24 05:40:00+08:00,23.288,24,25
2021-06-24 05:50:00+08:00,23.289,24,25
2021-06-24 06:00:00+08:00,23.289,24,25
2021-06-24 06:10:00+08:00,23.353,24,25
2021-06-24 06:20:00+08:00,23.353,24,25
2021-06-24 06:30:00+08:00,23.354,24,25
2021-06-24 06:40:00+08:00,23.354,24,25
2021-06-24 06:50:00+08:00,23.354,24,25
2021-06-24 07:00:00+08:00,23.357,24.062,24.4
2021-06-24 07:10:00+08:00,23.358,23.954,24.2
2021-06-24 07:20:00+08:00,23.359,23.955,24.2
2021-06-24 07:30:00+08:00,23.4643225,24.079,24.4
2021-06-24 07:40:00+08:00,23.76305483,23.911,24
2021-06-24 07:50:00+08:00,23.9,23.954,24
2021-06-24 08:00:00+08:00,23.916,23.972,24
2021-06-24 08:10:00+08:00,23.921,23.976,24
2021-06-24 08:20:00+08:00,23.924,24.087,24.2
2021-06-24 08:30:00+08:00,23.925,23.98,24
2021-06-24 08:40:00+08:00,23.928,23.983,24
2021-06-24 08:50:00+08:00,23.929,24.093,24.2
2021-06-24 09:00:00+08:00,23.931,24.094,24.2
2021-06-24 09:10:00+08:00,23.768352,24.078,24.2
2021-06-24 09:20:00+08:00,23.562041,24.036,24.2
2021-06-24 09:30:00+08:00,23.83353267,24.051,24.2
2021-06-24 09:40:00+08:00,23.420003,24.023,24.2
2021-06-24 09:50:00+08:00,23.67908033,23.916,24
2021-06-24 10:00:00+08:00,23.96397917,24.077,24.2
2021-06-24 10:10:00+08:00,24.1355285,23.904,23.8
2021-06-24 10:20:00+08:00,23.69588083,24.087,24.2
2021-06-24 10:30:00+08:00,23.4910625,24.028,24.2
2021-06-24 10:40:00+08:00,23.80728317,23.939,24
2021-06-24 10:50:00+08:00,23.865,24.083,24.2
2021-06-24 11:00:00+08:00,23.876,23.984,24
2021-06-24 11:10:00+08:00,23.88,23.989,24
2021-06-24 11:20:00+08:00,23.882,23.991,24
2021-06-24 11:30:00+08:00,23.885,24.101,24.2
2021-06-24 11:40:00+08:00,23.886,23.995,24
2021-06-24 11:50:00+08:00,23.887,23.996,24
2021-06-24 12:00:00+08:00,23.888,24.105,24.2
2021-06-24 12:10:00+08:00,23.62142683,24.016,24.2
2021-06-24 12:20:00+08:00,23.850137,24.047,24.2
2021-06-24 12:30:00+08:00,23.94774933,23.974,24
2021-06-24 12:40:00+08:00,24.0394,24.11,24.2
2021-06-24 12:50:00+08:00,23.98843067,24.004,24
2021-06-24 13:00:00+08:00,23.49977267,23.943,24
2021-06-24 13:10:00+08:00,23.70583933,24.036,24.2
2021-06-24 13:20:00+08:00,23.91277483,23.967,24
2021-06-24 13:30:00+08:00,23.98589583,23.995,24
2021-06-24 13:40:00+08:00,23.53489517,24.058,24.2
2021-06-24 13:50:00+08:00,23.534,23.913,24
2021-06-24 14:00:00+08:00,23.533,23.912,24
2021-06-24 14:10:00+08:00,23.533,24.021,24.2
2021-06-24 14:20:00+08:00,23.534,24.022,24.2
2021-06-24 14:30:00+08:00,23.535,24.023,24.2
2021-06-24 14:40:00+08:00,23.537,23.916,24
2021-06-24 14:50:00+08:00,23.538,23.917,24
2021-06-24 15:00:00+08:00,23.538,24.026,24.2
2021-06-24 15:10:00+08:00,23.966279,24.078,24.2
2021-06-24 15:20:00+08:00,24.03366167,24.093,24.2
2021-06-24 15:30:00+08:00,23.86060983,24.079,24.2
2021-06-24 15:40:00+08:00,23.36405833,24.006,24.2
2021-06-24 15:50:00+08:00,23.57886917,23.989,24.2
2021-06-24 16:00:00+08:00,23.82360717,23.923,24
2021-06-24 16:10:00+08:00,23.95428867,23.96,24
2021-06-24 16:20:00+08:00,23.53874833,24.032,24.2
2021-06-24 16:30:00+08:00,23.45227433,23.989,24.2
2021-06-24 16:40:00+08:00,23.70522133,24.01,24.2
2021-06-24 16:50:00+08:00,23.769,23.932,24
2021-06-24 17:00:00+08:00,23.779,23.942,24
2021-06-24 17:10:00+08:00,23.784,24.054,24.2
2021-06-24 17:20:00+08:00,23.786,23.949,24
2021-06-24 17:30:00+08:00,23.79,24.061,24.2
2021-06-24 17:40:00+08:00,23.791,24.063,24.2
2021-06-24 17:50:00+08:00,23.794,23.957,24
2021-06-24 18:00:00+08:00,23.795,24.064,24.2
2021-06-24 18:10:00+08:00,23.3912595,24.106,24.4
2021-06-24 18:20:00+08:00,23.6366605,23.997,24.2
2021-06-24 18:30:00+08:00,23.7720695,23.923,24
2021-06-24 18:40:00+08:00,23.868473,23.944,24
2021-06-24 18:50:00+08:00,23.97210683,24.073,24.2
2021-06-24 19:00:00+08:00,24.035,24.089,24.2
2021-06-24 19:10:00+08:00,24.03314183,24.098,24.2
2021-06-24 19:20:00+08:00,23.46105683,24.031,24.2
2021-06-24 19:30:00+08:00,23.40296533,24.084,24.4
2021-06-24 19:40:00+08:00,23.6309985,23.995,24.2
2021-06-24 19:50:00+08:00,23.696,24.022,24.2
2021-06-24 20:00:00+08:00,23.706,23.923,24
2021-06-24 20:10:00+08:00,23.71,23.927,24
2021-06-24 20:20:00+08:00,23.711,23.929,24
2021-06-24 20:30:00+08:00,23.715,23.932,24
2021-06-24 20:40:00+08:00,23.716,23.933,24
2021-06-24 20:50:00+08:00,23.717,23.934,24
2021-06-24 21:00:00+08:00,23.717,24,25
2021-06-24 21:10:00+08:00,25.30617683,24,25
2021-06-24 21:20:00+08:00,25.28243917,24,25
2021-06-24 21:30:00+08:00,25.0320085,24,25
2021-06-24 21:40:00+08:00,24.77380433,24,25
2021-06-24 21:50:00+08:00,24.45803783,24,25
2021-06-24 22:00:00+08:00,24.22452867,24,25
2021-06-24 22:10:00+08:00,24.04591183,24,25
2021-06-24 22:20:00+08:00,23.903778,24,25
2021-06-24 22:30:00+08:00,23.79896217,24,25
2021-06-24 22:40:00+08:00,23.69792183,24,25
2021-06-24 22:50:00+08:00,23.642,24,25
2021-06-24 23:00:00+08:00,23.637,24,25
2021-06-24 23:10:00+08:00,23.64,24,25
2021-06-24 23:20:00+08:00,23.642,24,25
2021-06-24 23:30:00+08:00,23.645,24,25
2021-06-24 23:40:00+08:00,23.647,24,25
2021-06-24 23:50:00+08:00,23.648,24,25
2021-06-25 00:00:00+08:00,23.648,24,25
2021-06-25 00:10:00+08:00,23.294,24,25
2021-06-25 00:20:00+08:00,23.292,24,25
2021-06-25 00:30:00+08:00,23.292,24,25
2021-06-25 00:40:00+08:00,23.292,24,25
2021-06-25 00:50:00+08:00,23.292,24,25
2021-06-25 01:00:00+08:00,23.292,24,25
2021-06-25 01:10:00+08:00,23.292,24,25
2021-06-25 01:20:00+08:00,23.29,24,25
2021-06-25 01:30:00+08:00,23.29,24,25
2021-06-25 01:40:00+08:00,23.29,24,25
2021-06-25 01:50:00+08:00,23.292,24,25
2021-06-25 02:00:00+08:00,23.293,24,25
2021-06-25 02:10:00+08:00,23.293,24,25
2021-06-25 02:20:00+08:00,23.294,24,25
2021-06-25 02:30:00+08:00,23.297,24,25
2021-06-25 02:40:00+08:00,23.298,24,25
2021-06-25 02:50:00+08:00,23.298,24,25
2021-06-25 03:00:00+08:00,23.299,24,25
2021-06-25 03:10:00+08:00,23.288,24,25
2021-06-25 03:20:00+08:00,23.288,24,25
2021-06-25 03:30:00+08:00,23.288,24,25
2021-06-25 03:40:00+08:00,23.288,24,25
2021-06-25 03:50:00+08:00,23.288,24,25
2021-06-25 04:00:00+08:00,23.288,24,25
2021-06-25 04:10:00+08:00,23.288,24,25
2021-06-25 04:20:00+08:00,23.289,24,25
2021-06-25 04:30:00+08:00,23.289,24,25
2021-06-25 04:40:00+08:00,23.289,24,25
2021-06-25 04:50:00+08:00,23.289,24,25
2021-06-25 05:00:00+08:00,23.29,24,25
2021-06-25 05:10:00+08:00,23.292,24,25
2021-06-25 05:20:00+08:00,23.293,24,25
2021-06-25 05:30:00+08:00,23.294,24,25
2021-06-25 05:40:00+08:00,23.295,24,25
2021-06-25 05:50:00+08:00,23.298,24,25
2021-06-25 06:00:00+08:00,23.298,24,25
2021-06-25 06:10:00+08:00,23.29,24,25
2021-06-25 06:20:00+08:00,23.292,24,25
2021-06-25 06:30:00+08:00,23.293,24,25
2021-06-25 06:40:00+08:00,23.294,24,25
2021-06-25 06:50:00+08:00,23.295,24,25
2021-06-25 07:00:00+08:00,23.295,23.945,24.2
2021-06-25 07:10:00+08:00,23.297,24.054,24.4
2021-06-25 07:20:00+08:00,23.298,23.948,24.2
2021-06-25 07:30:00+08:00,23.45414433,23.965,24.2
2021-06-25 07:40:00+08:00,23.7729725,23.911,24
2021-06-25 07:50:00+08:00,23.9,24.063,24.2
2021-06-25 08:00:00+08:00,23.918,24.08,24.2
2021-06-25 08:10:00+08:00,23.924,23.979,24
2021-06-25 08:20:00+08:00,23.926,23.983,24
2021-06-25 08:30:00+08:00,23.931,23.985,24
2021-06-25 08:40:00+08:00,23.935,23.989,24
2021-06-25 08:50:00+08:00,23.936,23.991,24
2021-06-25 09:00:00+08:00,23.94,23.994,24
2021-06-25 09:10:00+08:00,23.559444,24.006,24.2
2021-06-25 09:20:00+08:00,23.77189267,23.927,24
2021-06-25 09:30:00+08:00,23.909849,23.963,24
2021-06-25 09:40:00+08:00,24.0335745,23.995,24
2021-06-25 09:50:00+08:00,23.68717217,24.072,24.2
2021-06-25 10:00:00+08:00,23.49233217,24.025,24.2
2021-06-25 10:10:00+08:00,23.75160367,24.035,24.2
2021-06-25 10:20:00+08:00,23.92221767,23.964,24
2021-06-25 10:30:00+08:00,23.81596833,23.968,24
2021-06-25 10:40:00+08:00,23.613,23.938,24
2021-06-25 10:50:00+08:00,23.594,23.921,24
2021-06-25 11:00:00+08:00,23.594,23.921,24
2021-06-25 11:10:00+08:00,23.599,24.032,24.2
2021-06-25 11:20:00+08:00,23.603,24.037,24.2
2021-06-25 11:30:00+08:00,23.608,24.041,24.2
2021-06-25 11:40:00+08:00,23.61,23.937,24
2021-06-25 11:50:00+08:00,23.613,24.047,24.2
2021-06-25 12:00:00+08:00,23.614,23.939,24
2021-06-25 12:10:00+08:00,23.94393917,24.095,24.2
2021-06-25 12:20:00+08:00,23.57134833,23.952,24
2021-06-25 12:30:00+08:00,23.511265,24.021,24.2
2021-06-25 12:40:00+08:00,23.78592867,24.047,24.2
2021-06-25 12:50:00+08:00,23.9343105,23.979,24
2021-06-25 13:00:00+08:00,24.03932733,24.004,24
2021-06-25 13:10:00+08:00,23.93817967,24.109,24.2
2021-06-25 13:20:00+08:00,23.49470833,23.937,24
2021-06-25 13:30:00+08:00,23.3589305,24.099,24.4
2021-06-25 13:40:00+08:00,23.384,23.98,24.2
2021-06-25 13:50:00+08:00,23.386,23.982,24.2
2021-06-25 14:00:00+08:00,23.388,24.091,24.4
2021-06-25 14:10:00+08:00,23.389,24.093,24.4
2021-06-25 14:20:00+08:00,23.39,24.094,24.4
2021-06-25 14:30:00+08:00,23.39,23.986,24.2
2021-06-25 14:40:00+08:00,23.391,24.095,24.4
2021-06-25 14:50:00+08:00,23.393,24.095,24.4
2021-06-25 15:00:00+08:00,23.393,24.095,24.4
2021-06-25 15:10:00+08:00,23.25279167,24.104,24.4
2021-06-25 15:20:00+08:00,23.42110583,24.084,24.4
2021-06-25 15:30:00+08:00,23.669786,23.908,24
2021-06-25 15:40:00+08:00,23.80385867,24.053,24.2
2021-06-25 15:50:00+08:00,23.9130965,23.97,24
2021-06-25 16:00:00+08:00,23.61655867,23.944,24
2021-06-25 16:10:00+08:00,23.6198035,24.028,24.2
2021-06-25 16:20:00+08:00,23.857123,24.056,24.2
2021-06-25 16:30:00+08:00,23.69864717,23.949,24
2021-06-25 16:40:00+08:00,23.416,23.903,24
2021-06-25 16:50:00+08:00,23.389,24.093,24.4
2021-06-25 17:00:00+08:00,23.384,23.98,24.2
2021-06-25 17:10:00+08:00,23.383,23.979,24.2
2021-06-25 17:20:00+08:00,23.384,23.979,24.2
2021-06-25 17:30:00+08:00,23.384,24.088,24.4
2021-06-25 17:40:00+08:00,23.384,23.98,24.2
2021-06-25 17:50:00+08:00,23.384,24.088,24.4
2021-06-25 18:00:00+08:00,23.384,24.088,24.4
2021-06-25 18:10:00+08:00,23.609165,24.033,24.2
2021-06-25 18:20:00+08:00,23.44802217,23.995,24.2
2021-06-25 18:30:00+08:00,23.72884683,24.012,24.2
2021-06-25 18:40:00+08:00,23.88623867,23.947,24
2021-06-25 18:50:00+08:00,23.47685083,24.021,24.2
2021-06-25 19:00:00+08:00,23.538289,23.995,24.2
2021-06-25 19:10:00+08:00,23.75698033,23.914,24
2021-06-25 19:20:00+08:00,23.87443617,24.054,24.2
2021-06-25 19:30:00+08:00,23.7688,23.945,24
2021-06-25 19:40:00+08:00,23.53,23.911,24
2021-06-25 19:50:00+08:00,23.508,24.104,24.4
2021-06-25 20:00:00+08:00,23.506,23.994,24.2
2021-06-25 20:10:00+08:00,23.507,23.995,24.2
2021-06-25 20:20:00+08:00,23.508,24.104,24.4
2021-06-25 20:30:00+08:00,23.509,24.105,24.4
2021-06-25 20:40:00+08:00,23.511,23.999,24.2
2021-06-25 20:50:00+08:00,23.512,24,24.2
2021-06-25 21:00:00+08:00,23.512,24,25
2021-06-25 21:10:00+08:00,25.45420467,24,25
2021-06-25 21:20:00+08:00,25.43841667,24,25
2021-06-25 21:30:00+08:00,25.20076867,24,25
2021-06-25 21:40:00+08:00,24.956229,24,25
2021-06-25 21:50:00+08:00,24.60706333,24,25
2021-06-25 22:00:00+08:00,24.38787617,24,25
2021-06-25 22:10:00+08:00,24.1938745,24,25
2021-06-25 22:20:00+08:00,24.03727233,24,25
2021-06-25 22:30:00+08:00,23.91591783,24,25
2021-06-25 22:40:00+08:00,23.85,24,25
2021-06-25 22:50:00+08:00,23.844,24,25
2021-06-25 23:00:00+08:00,23.844,24,25
2021-06-25 23:10:00+08:00,23.844,24,25
2021-06-25 23:20:00+08:00,23.844,24,25
2021-06-25 23:30:00+08:00,23.845,24,25
2021-06-25 23:40:00+08:00,23.845,24,25
2021-06-25 23:50:00+08:00,23.845,24,25
2021-06-26 00:00:00+08:00,23.845,24,25
2021-06-26 00:10:00+08:00,23.37732633,24,25
2021-06-26 00:20:00+08:00,23.364,24,25
2021-06-26 00:30:00+08:00,23.363,24,25
2021-06-26 00:40:00+08:00,23.33512333,24,25
2021-06-26 00:50:00+08:00,23.298,24,25
2021-06-26 01:00:00+08:00,23.294,24,25
2021-06-26 01:10:00+08:00,23.294,24,25
2021-06-26 01:20:00+08:00,23.293,24,25
2021-06-26 01:30:00+08:00,23.293,24,25
2021-06-26 01:40:00+08:00,23.293,24,25
2021-06-26 01:50:00+08:00,23.294,24,25
2021-06-26 02:00:00+08:00,23.294,24,25
2021-06-26 02:10:00+08:00,23.295,24,25
2021-06-26 02:20:00+08:00,23.297,24,25
2021-06-26 02:30:00+08:00,23.298,24,25
2021-06-26 02:40:00+08:00,23.298,24,25
2021-06-26 02:50:00+08:00,23.298,24,25
2021-06-26 03:00:00+08:00,23.299,24,25
2021-06-26 03:10:00+08:00,23.24614383,24,25
2021-06-26 03:20:00+08:00,23.284,24,25
2021-06-26 03:30:00+08:00,23.289,24,25
2021-06-26 03:40:00+08:00,23.289,24,25
2021-06-26 03:50:00+08:00,23.289,24,25
2021-06-26 04:00:00+08:00,23.289,24,25
2021-06-26 04:10:00+08:00,23.289,24,25
2021-06-26 04:20:00+08:00,23.288,24,25
2021-06-26 04:30:00+08:00,23.288,24,25
2021-06-26 04:40:00+08:00,23.288,24,25
2021-06-26 04:50:00+08:00,23.289,24,25
2021-06-26 05:00:00+08:00,23.289,24,25
2021-06-26 05:10:00+08:00,23.292,24,25
2021-06-26 05:20:00+08:00,23.293,24,25
2021-06-26 05:30:00+08:00,23.294,24,25
2021-06-26 05:40:00+08:00,23.295,24,25
2021-06-26 05:50:00+08:00,23.298,24,25
2021-06-26 06:00:00+08:00,23.298,24,25
2021-06-26 06:10:00+08:00,23.289,24,25
2021-06-26 06:20:00+08:00,23.292,24,25
2021-06-26 06:30:00+08:00,23.293,24,25
2021-06-26 06:40:00+08:00,23.293,24,25
2021-06-26 06:50:00+08:00,23.294,24,25
2021-06-26 07:00:00+08:00,23.29666733,24,25
2021-06-26 07:10:00+08:00,23.32393367,24,25
2021-06-26 07:20:00+08:00,23.35712267,24,25
2021-06-26 07:30:00+08:00,23.368,24,25
2021-06-26 07:40:00+08:00,23.372,24,25
2021-06-26 07:50:00+08:00,23.375,24,25
2021-06-26 08:00:00+08:00,23.379,24,25
2021-06-26 08:10:00+08:00,23.383,24,25
2021-06-26 08:20:00+08:00,23.388,24,25
2021-06-26 08:30:00+08:00,23.39,24,25
2021-06-26 08:40:00+08:00,23.395,24,25
2021-06-26 08:50:00+08:00,23.398,24,25
2021-06-26 09:00:00+08:00,23.4,24,25
2021-06-26 09:10:00+08:00,23.459,24,25
2021-06-26 09:20:00+08:00,23.46,24,25
2021-06-26 09:30:00+08:00,23.464,24,25
2021-06-26 09:40:00+08:00,23.468,24,25
2021-06-26 09:50:00+08:00,23.52016533,24,25
2021-06-26 10:00:00+08:00,23.537,24,25
2021-06-26 10:10:00+08:00,23.54,24,25
2021-06-26 10:20:00+08:00,23.546,24,25
2021-06-26 10:30:00+08:00,23.55,24,25
2021-06-26 10:40:00+08:00,23.553,24,25
2021-06-26 10:50:00+08:00,23.555,24,25
2021-06-26 11:00:00+08:00,23.556,24,25
2021-06-26 11:10:00+08:00,23.559,24,25
2021-06-26 11:20:00+08:00,23.56,24,25
2021-06-26 11:30:00+08:00,23.561,24,25
2021-06-26 11:40:00+08:00,23.561,24,25
2021-06-26 11:50:00+08:00,23.563,24,25
2021-06-26 12:00:00+08:00,23.564,24,25
2021-06-26 12:10:00+08:00,23.70365633,24,25
2021-06-26 12:20:00+08:00,23.74757233,24,25
2021-06-26 12:30:00+08:00,23.77,24,25
2021-06-26 12:40:00+08:00,23.773,24,25
2021-06-26 12:50:00+08:00,23.773,24,25
2021-06-26 13:00:00+08:00,23.773,24,25
2021-06-26 13:10:00+08:00,23.775,24,25
2021-06-26 13:20:00+08:00,23.779,24,25
2021-06-26 13:30:00+08:00,23.775,24,25
2021-06-26 13:40:00+08:00,23.774,24,25
2021-06-26 13:50:00+08:00,23.772,24,25
2021-06-26 14:00:00+08:00,23.769,24,25
2021-06-26 14:10:00+08:00,23.768,24,25
2021-06-26 14:20:00+08:00,23.765,24,25
2021-06-26 14:30:00+08:00,23.764,24,25
2021-06-26 14:40:00+08:00,23.763,24,25
2021-06-26 14:50:00+08:00,23.762,24,25
2021-06-26 15:00:00+08:00,23.759,24,25
2021-06-26 15:10:00+08:00,23.842,24,25
2021-06-26 15:20:00+08:00,23.842,24,25
2021-06-26 15:30:00+08:00,23.839,24,25
2021-06-26 15:40:00+08:00,23.84083167,24,25
2021-06-26 15:50:00+08:00,23.87056933,24,25
2021-06-26 16:00:00+08:00,23.901,24,25
2021-06-26 16:10:00+08:00,23.903,24,25
2021-06-26 16:20:00+08:00,23.903,24,25
2021-06-26 16:30:00+08:00,23.902,24,25
2021-06-26 16:40:00+08:00,23.899,24,25
2021-06-26 16:50:00+08:00,23.897,24,25
2021-06-26 17:00:00+08:00,23.893,24,25
2021-06-26 17:10:00+08:00,23.891,24,25
2021-06-26 17:20:00+08:00,23.888,24,25
2021-06-26 17:30:00+08:00,23.886,24,25
2021-06-26 17:40:00+08:00,23.883,24,25
2021-06-26 17:50:00+08:00,23.881,24,25
2021-06-26 18:00:00+08:00,23.88,24,25
2021-06-26 18:10:00+08:00,23.887,24,25
2021-06-26 18:20:00+08:00,23.888,24,25
2021-06-26 18:30:00+08:00,23.887,24,25
2021-06-26 18:40:00+08:00,23.887,24,25
2021-06-26 18:50:00+08:00,23.886,24,25
2021-06-26 19:00:00+08:00,23.882,24,25
2021-06-26 19:10:00+08:00,23.882,24,25
2021-06-26 19:20:00+08:00,23.881,24,25
2021-06-26 19:30:00+08:00,23.882,24,25
2021-06-26 19:40:00+08:00,23.8540285,24,25
2021-06-26 19:50:00+08:00,23.817,24,25
2021-06-26 20:00:00+08:00,23.812,24,25
2021-06-26 20:10:00+08:00,23.811,24,25
2021-06-26 20:20:00+08:00,23.808,24,25
2021-06-26 20:30:00+08:00,23.807,24,25
2021-06-26 20:40:00+08:00,23.806,24,25
2021-06-26 20:50:00+08:00,23.805,24,25
2021-06-26 21:00:00+08:00,23.802,24,25
2021-06-26 21:10:00+08:00,23.808,24,25
2021-06-26 21:20:00+08:00,23.806,24,25
2021-06-26 21:30:00+08:00,23.802,24,25
2021-06-26 21:40:00+08:00,23.806,24,25
2021-06-26 21:50:00+08:00,23.797,24,25
2021-06-26 22:00:00+08:00,23.797,24,25
2021-06-26 22:10:00+08:00,23.795,24,25
2021-06-26 22:20:00+08:00,23.795,24,25
2021-06-26 22:30:00+08:00,23.792,24,25
2021-06-26 22:40:00+08:00,23.792,24,25
2021-06-26 22:50:00+08:00,23.792,24,25
2021-06-26 23:00:00+08:00,23.792,24,25
2021-06-26 23:10:00+08:00,23.792,24,25
2021-06-26 23:20:00+08:00,23.792,24,25
2021-06-26 23:30:00+08:00,23.794,24,25
2021-06-26 23:40:00+08:00,23.795,24,25
2021-06-26 23:50:00+08:00,23.795,24,25
2021-06-27 00:00:00+08:00,23.795,24,25
2021-06-27 00:10:00+08:00,23.784,24,25
2021-06-27 00:20:00+08:00,23.785,24,25
2021-06-27 00:30:00+08:00,23.782,24,25
2021-06-27 00:40:00+08:00,23.781,24,25
2021-06-27 00:50:00+08:00,23.78,24,25
2021-06-27 01:00:00+08:00,23.781,24,25
2021-06-27 01:10:00+08:00,23.78,24,25
2021-06-27 01:20:00+08:00,23.78,24,25
2021-06-27 01:30:00+08:00,23.781,24,25
2021-06-27 01:40:00+08:00,23.784,24,25
2021-06-27 01:50:00+08:00,23.784,24,25
2021-06-27 02:00:00+08:00,23.785,24,25
2021-06-27 02:10:00+08:00,23.785,24,25
2021-06-27 02:20:00+08:00,23.785,24,25
2021-06-27 02:30:00+08:00,23.786,24,25
2021-06-27 02:40:00+08:00,23.786,24,25
2021-06-27 02:50:00+08:00,23.786,24,25
2021-06-27 03:00:00+08:00,23.786,24,25
2021-06-27 03:10:00+08:00,23.774,24,25
2021-06-27 03:20:00+08:00,23.74747283,24,25
2021-06-27 03:30:00+08:00,23.72921117,24,25
2021-06-27 03:40:00+08:00,23.72824383,24,25
2021-06-27 03:50:00+08:00,23.7096235,24,25
2021-06-27 04:00:00+08:00,23.707,24,25
2021-06-27 04:10:00+08:00,23.71,24,25
2021-06-27 04:20:00+08:00,23.71,24,25
2021-06-27 04:30:00+08:00,23.707,24,25
2021-06-27 04:40:00+08:00,23.707,24,25
2021-06-27 04:50:00+08:00,23.709,24,25
2021-06-27 05:00:00+08:00,23.71,24,25
2021-06-27 05:10:00+08:00,23.71,24,25
2021-06-27 05:20:00+08:00,23.711,24,25
2021-06-27 05:30:00+08:00,23.712,24,25
2021-06-27 05:40:00+08:00,23.715,24,25
2021-06-27 05:50:00+08:00,23.716,24,25
2021-06-27 06:00:00+08:00,23.717,24,25
2021-06-27 06:10:00+08:00,23.845,24,25
2021-06-27 06:20:00+08:00,23.846,24,25
2021-06-27 06:30:00+08:00,23.849,24,25
2021-06-27 06:40:00+08:00,23.854,24,25
2021-06-27 06:50:00+08:00,23.9104385,24,25
2021-06-27 07:00:00+08:00,23.926,24,25
