Time,PAH-VFD_SPD,PAH-OA_FLOW,PAH-ST1,PAH-FAN_RUN_CMD,PAH-SA_T,PAH-DMP_POS
2021-04-20 22:30:00+08:00,0,0,0,0,21.30589333,2.1
2021-04-20 22:40:00+08:00,0,0,0,0,21.4,2.1
2021-04-20 22:50:00+08:00,0,0,0,0,21.46419833,2.1
2021-04-20 23:00:00+08:00,0,0,0,0,21.31725,2.1
2021-04-20 23:10:00+08:00,0,0,0,0,0,2.1
2021-04-20 23:20:00+08:00,0,0,0,0,2.710691667,2.1
2021-04-20 23:30:00+08:00,0,0,0,0,15.74298833,2.1
2021-04-20 23:40:00+08:00,0,0,0,0,9.573678333,2.1
2021-04-20 23:50:00+08:00,0,0,0,0,21.75244333,2.1
2021-04-21 00:00:00+08:00,0,0,0,0,9.277353333,2.1
2021-04-21 00:10:00+08:00,0,0,0,0,13.61155667,2.1
2021-04-21 00:20:00+08:00,0,0,0,0,21.8,2.1
2021-04-21 00:30:00+08:00,0,0,0,0,21.8,2.1
2021-04-21 00:40:00+08:00,0,0,0,0,21.8,2.1
2021-04-21 00:50:00+08:00,0,0,0,0,21.8,2.1
2021-04-21 01:00:00+08:00,0,0,0,0,15.541825,2.1
2021-04-21 01:10:00+08:00,0,0,0,0,12.560745,2.1
2021-04-21 01:20:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 01:30:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 01:40:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 01:50:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 02:00:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 02:10:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 02:20:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 02:30:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 02:40:00+08:00,0,0,0,0,21.851075,2.1
2021-04-21 02:50:00+08:00,0,0,0,0,21.8,2.1
2021-04-21 03:00:00+08:00,0,0,0,0,3.50762,2.1
2021-04-21 03:10:00+08:00,0,0,0,0,20.11086333,2.1
2021-04-21 03:20:00+08:00,0,0,0,0,21.8,2.1
2021-04-21 03:30:00+08:00,0,0,0,0,18.89890167,2.1
2021-04-21 03:40:00+08:00,0,0,0,0,21.9,2.1
2021-04-21 03:50:00+08:00,0,0,0,0,21.903885,2.1
2021-04-21 04:00:00+08:00,0,0,0,0,21.8801,2.1
2021-04-21 04:10:00+08:00,0,0,0,0,0,2.1
2021-04-21 04:20:00+08:00,0,0,0,0,0,2.1
2021-04-21 04:30:00+08:00,0,0,0,0,0,2.1
2021-04-21 04:40:00+08:00,0,0,0,0,15.21842833,2.1
2021-04-21 04:50:00+08:00,0,0,0,0,22.1,2.1
2021-04-21 05:00:00+08:00,0,0,0,0,9.83008,2.1
2021-04-21 05:10:00+08:00,0,0,0,0,0,2.1
2021-04-21 05:20:00+08:00,0,0,0,0,0,2.1
2021-04-21 05:30:00+08:00,0,0,0,0,0,2.1
2021-04-21 05:40:00+08:00,0,0,0,0,0,2.1
2021-04-21 05:50:00+08:00,0,0,0,0,0,2.1
2021-04-21 06:00:00+08:00,0,0,0,0,0,2.1
2021-04-21 06:10:00+08:00,0,0,0,0,18.15515,2.1
2021-04-21 06:20:00+08:00,0,0,0,0,22.1,2.1
2021-04-21 06:30:00+08:00,0,0,0,0,22.1,2.1
2021-04-21 06:40:00+08:00,0,0,0,0,22.1,2.1
2021-04-21 06:50:00+08:00,0,0,0,0,9.575561667,2.1
2021-04-21 07:00:00+08:00,0,0,0,0,22.1,2.1
2021-04-21 07:10:00+08:00,0,0,0,0,15.38602,2.1
2021-04-21 07:20:00+08:00,0,0,0,0.00375,11.13361167,2.1
2021-04-21 07:30:00+08:00,23.1125,1422.948483,0.820416667,1,20.83060833,42.74547138
2021-04-21 07:40:00+08:00,30,2015.474665,1,1,18.58719333,50.9
2021-04-21 07:50:00+08:00,29.99463667,2015.114343,1,1,19.45145833,50.9
2021-04-21 08:00:00+08:00,29.9,2008.756416,1,1,19.73739167,50.9
2021-04-21 08:10:00+08:00,29.9,2008.756416,1,1,20.144415,50.9
2021-04-21 08:20:00+08:00,29.9,2008.756416,1,1,20.2,50.9
2021-04-21 08:30:00+08:00,29.9,2008.756416,1,1,20.17394333,50.9
2021-04-21 08:40:00+08:00,29.9,2008.756416,1,1,19.93334,50.9
2021-04-21 08:50:00+08:00,29.9,2008.756416,1,1,20.03005167,50.9
2021-04-21 09:00:00+08:00,29.9,2008.756416,1,1,19.84795,50.9
2021-04-21 09:10:00+08:00,29.9,2008.756416,1,1,19.85367,50.9
2021-04-21 09:20:00+08:00,29.9,2008.756416,1,1,19.98366667,50.9
2021-04-21 09:30:00+08:00,29.9,2008.756416,1,1,20,50.9
2021-04-21 09:40:00+08:00,29.9,2008.756416,1,1,20.05064333,50.9
2021-04-21 09:50:00+08:00,29.9,2008.756416,1,1,20.2,50.9
2021-04-21 10:00:00+08:00,29.9,2008.756416,1,1,20.07372833,50.9
2021-04-21 10:10:00+08:00,30.53487667,2308.84474,1,1,19.98733667,64.47668842
2021-04-21 10:20:00+08:00,39,3670.663291,1,1,20.13470167,99.9
2021-04-21 10:30:00+08:00,39,3670.663291,1,1,20.09697,99.9
2021-04-21 10:40:00+08:00,39,3670.663291,1,1,19.93999833,99.9
2021-04-21 10:50:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 11:00:00+08:00,39,3670.663291,1,1,20.00384667,99.9
2021-04-21 11:10:00+08:00,39,3670.663291,1,1,20.13,99.9
2021-04-21 11:20:00+08:00,39,3670.663291,1,1,20.20191167,99.9
2021-04-21 11:30:00+08:00,39,3670.663291,1,1,19.99735667,99.9
2021-04-21 11:40:00+08:00,39,3670.663291,1,1,19.898105,99.9
2021-04-21 11:50:00+08:00,39,3670.663291,1,1,19.92045333,99.9
2021-04-21 12:00:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 12:10:00+08:00,39,3670.663291,1,1,20.13377333,99.9
2021-04-21 12:20:00+08:00,46.545925,4380.882519,1,1,20.32854333,99.9
2021-04-21 12:30:00+08:00,48.1,4527.151392,1,1,20.07145333,99.9
2021-04-21 12:40:00+08:00,48.1,4527.151392,1,1,20.20353667,99.9
2021-04-21 12:50:00+08:00,48.1,4527.151392,1,1,19.99752667,99.9
2021-04-21 13:00:00+08:00,46.71710333,4396.99375,1,1,19.90294,99.9
2021-04-21 13:10:00+08:00,39,3670.663291,1,1,19.756855,99.9
2021-04-21 13:20:00+08:00,39,3670.663291,1,1,19.813335,99.9
2021-04-21 13:30:00+08:00,31.85483167,2275.823687,1,1,19.68366833,57.56151325
2021-04-21 13:40:00+08:00,29.9,2257.754523,1,1,19.93034833,64.30084354
2021-04-21 13:50:00+08:00,33.00318667,3026.112024,1,1,20.22632167,94.81211964
2021-04-21 14:00:00+08:00,38.55849833,3628.826532,1,1,20.14169167,99.88443048
2021-04-21 14:10:00+08:00,39,3670.663291,1,1,19.92973167,99.9
2021-04-21 14:20:00+08:00,39,3670.663291,1,1,19.85691833,99.9
2021-04-21 14:30:00+08:00,39,3670.663291,1,1,20.16691333,99.9
2021-04-21 14:40:00+08:00,39,3670.663291,1,1,20.2,99.9
2021-04-21 14:50:00+08:00,39,3670.663291,1,1,20.09643167,99.9
2021-04-21 15:00:00+08:00,39,3670.663291,1,1,19.92017667,99.9
2021-04-21 15:10:00+08:00,39,3670.663291,1,1,19.97486,99.9
2021-04-21 15:20:00+08:00,37.326055,3281.677986,1,1,19.95975667,87.17126517
2021-04-21 15:30:00+08:00,29.9,2119.87108,1,1,19.80017667,56.68682443
2021-04-21 15:40:00+08:00,29.9,2014.667433,1,1,19.97000833,51.2
2021-04-21 15:50:00+08:00,29.9,2071.691408,1,1,19.854955,54.13938999
2021-04-21 16:00:00+08:00,34.622105,3119.821341,1,1,19.99016167,91.57103352
2021-04-21 16:10:00+08:00,39.1,3680.075248,1,1,20.21166667,99.9
2021-04-21 16:20:00+08:00,39.07497167,3677.719592,1,1,19.99832167,99.9
2021-04-21 16:30:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 16:40:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 16:50:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 17:00:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 17:10:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 17:20:00+08:00,39.92,3757.253297,1,1,20.04179167,99.9
2021-04-21 17:30:00+08:00,39,3670.663291,1,1,19.80505,99.9
2021-04-21 17:40:00+08:00,39,3670.663291,1,1,19.78833333,99.9
2021-04-21 17:50:00+08:00,39,3670.663291,1,1,19.84825667,99.9
2021-04-21 18:00:00+08:00,39,3670.663291,1,1,20.009925,99.9
2021-04-21 18:10:00+08:00,39,3670.663291,1,1,20,99.9
2021-04-21 18:20:00+08:00,39,3666.428021,1,1,20,99.6696006
2021-04-21 18:30:00+08:00,30.87537,2113.350665,1,1,19.74186167,52.83532625
2021-04-21 18:40:00+08:00,30,2021.405452,1,1,19.84656667,51.2
2021-04-21 18:50:00+08:00,29.98010333,2020.064811,1,1,19.88656333,51.2
2021-04-21 19:00:00+08:00,29.9,2014.667433,1,1,20.11859833,51.2
2021-04-21 19:10:00+08:00,29.9,2014.667433,1,1,19.8,51.2
2021-04-21 19:20:00+08:00,29.9,2014.667433,1,1,19.95641833,51.2
2021-04-21 19:30:00+08:00,29.9,2014.667433,1,1,19.90180833,51.2
2021-04-21 19:40:00+08:00,29.9,2014.667433,1,1,19.88833333,51.2
2021-04-21 19:50:00+08:00,29.9,2014.667433,1,1,19.9,51.2
2021-04-21 20:00:00+08:00,29.9,2014.667433,1,1,19.9,51.2
2021-04-21 20:10:00+08:00,29.9,2014.667433,1,1,19.95786333,51.2
2021-04-21 20:20:00+08:00,29.9,2014.667433,1,1,20.12031667,51.2
2021-04-21 20:30:00+08:00,29.9,2014.667433,1,1,19.88165333,51.2
2021-04-21 20:40:00+08:00,29.9,2014.667433,1,1,20.04167,51.2
2021-04-21 20:50:00+08:00,29.9,2014.667433,1,0.985,20.02999,51.2
2021-04-21 21:00:00+08:00,9.518665,328.5148506,0.268333333,0,20,13.43270675
2021-04-21 21:10:00+08:00,0,0,0,0,20.04965333,2.1
2021-04-21 21:20:00+08:00,0,0,0,0,17.904645,2.1
2021-04-21 21:30:00+08:00,0,0,0,0,20.44815,2.1
2021-04-21 21:40:00+08:00,0,0,0,0,20.568115,2.1
2021-04-21 21:50:00+08:00,0,0,0,0,20.671445,2.1
2021-04-21 22:00:00+08:00,0,0,0,0,20.791445,2.1
2021-04-21 22:10:00+08:00,0,0,0,0,20.87477167,2.1
2021-04-21 22:20:00+08:00,0,0,0,0,20.93474333,2.1
2021-04-21 22:30:00+08:00,0,0,0,0,21,2.1
2021-04-21 22:40:00+08:00,0,0,0,0,21.0228,2.1
2021-04-21 22:50:00+08:00,0,0,0,0,21.2,2.1
2021-04-21 23:00:00+08:00,0,0,0,0,21.23306,2.1
2021-04-21 23:10:00+08:00,0,0,0,0,21.3,2.1
2021-04-21 23:20:00+08:00,0,0,0,0,21.30971333,2.1
2021-04-21 23:30:00+08:00,0,0,0,0,21.4,2.1
2021-04-21 23:40:00+08:00,0,0,0,0,21.4,2.1
2021-04-21 23:50:00+08:00,0,0,0,0,21.43804,2.1
2021-04-22 00:00:00+08:00,0,0,0,0,21.5,2.1
2021-04-22 00:10:00+08:00,0,0,0,0,21.5,2.1
2021-04-22 00:20:00+08:00,0,0,0,0,21.50469,2.1
2021-04-22 00:30:00+08:00,0,0,0,0,21.6,2.1
2021-04-22 00:40:00+08:00,0,0,0,0,21.6,2.1
2021-04-22 00:50:00+08:00,0,0,0,0,21.6,2.1
2021-04-22 01:00:00+08:00,0,0,0,0,21.6,2.1
2021-04-22 01:10:00+08:00,0,0,0,0,21.653005,2.1
2021-04-22 01:20:00+08:00,0,0,0,0,21.7,2.1
2021-04-22 01:30:00+08:00,0,0,0,0,21.7,2.1
2021-04-22 01:40:00+08:00,0,0,0,0,21.7,2.1
2021-04-22 01:50:00+08:00,0,0,0,0,21.75462333,2.1
2021-04-22 02:00:00+08:00,0,0,0,0,21.8,2.1
2021-04-22 02:10:00+08:00,0,0,0,0,21.8,2.1
2021-04-22 02:20:00+08:00,0,0,0,0,21.8,2.1
2021-04-22 02:30:00+08:00,0,0,0,0,21.88960167,2.1
2021-04-22 02:40:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 02:50:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 03:00:00+08:00,0,0,0,0,21.80541,2.1
2021-04-22 03:10:00+08:00,0,0,0,0,21.8,2.1
2021-04-22 03:20:00+08:00,0,0,0,0,21.8,2.1
2021-04-22 03:30:00+08:00,0,0,0,0,21.89290333,2.1
2021-04-22 03:40:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 03:50:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 04:00:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 04:10:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 04:20:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 04:30:00+08:00,0,0,0,0,21.99287333,2.1
2021-04-22 04:40:00+08:00,0,0,0,0,22,2.1
2021-04-22 04:50:00+08:00,0,0,0,0,22,2.1
2021-04-22 05:00:00+08:00,0,0,0,0,22,2.1
2021-04-22 05:10:00+08:00,0,0,0,0,22,2.1
2021-04-22 05:20:00+08:00,0,0,0,0,22,2.1
2021-04-22 05:30:00+08:00,0,0,0,0,22,2.1
2021-04-22 05:40:00+08:00,0,0,0,0,22,2.1
2021-04-22 05:50:00+08:00,0,0,0,0,22,2.1
2021-04-22 06:00:00+08:00,0,0,0,0,22,2.1
2021-04-22 06:10:00+08:00,0,0,0,0,22,2.1
2021-04-22 06:20:00+08:00,0,0,0,0,22,2.1
2021-04-22 06:30:00+08:00,0,0,0,0,21.91053333,2.1
2021-04-22 06:40:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 06:50:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 07:00:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 07:10:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 07:20:00+08:00,0,0,0,0.010933333,21.85057167,2.1
2021-04-22 07:30:00+08:00,16.8255,1072.821436,0.727533333,1,18.99937833,45.84843677
2021-04-22 07:40:00+08:00,30,2015.474665,1,1,18.849565,50.9
2021-04-22 07:50:00+08:00,30,2015.474665,1,1,19.53473,50.9
2021-04-22 08:00:00+08:00,29.92893167,2010.700117,1,1,19.85753667,50.9
2021-04-22 08:10:00+08:00,29.9,2008.756416,1,1,20.11128167,50.9
2021-04-22 08:20:00+08:00,29.9,2008.756416,1,1,19.9,50.9
2021-04-22 08:30:00+08:00,29.9,2008.756416,1,1,19.96268333,50.9
2021-04-22 08:40:00+08:00,29.9,2008.756416,1,1,19.97499833,50.9
2021-04-22 08:50:00+08:00,29.9,2008.756416,1,1,19.86972667,50.9
2021-04-22 09:00:00+08:00,29.9,2008.756416,1,1,20.03862833,50.9
2021-04-22 09:10:00+08:00,29.9,2008.756416,1,1,20.08260833,50.9
2021-04-22 09:20:00+08:00,29.9,1991.929454,1,1,20.11593667,50.05081286
2021-04-22 09:30:00+08:00,29.9,2008.756416,1,1,20.06312833,50.9
2021-04-22 09:40:00+08:00,29.9,2008.756416,1,1,20.06835667,50.9
2021-04-22 09:50:00+08:00,29.9,2008.756416,1,1,20.058335,50.9
2021-04-22 10:00:00+08:00,29.9,2061.734013,1,1,19.843185,53.62020868
2021-04-22 10:10:00+08:00,36.04902167,3384.596752,1,1,20.15772167,99.41055672
2021-04-22 10:20:00+08:00,39,3670.663291,1,1,19.96563667,99.9
2021-04-22 10:30:00+08:00,39,3670.663291,1,1,19.96101833,99.9
2021-04-22 10:40:00+08:00,39,3670.663291,1,1,20.09831167,99.9
2021-04-22 10:50:00+08:00,33.15749667,2533.844318,1,1,19.81405333,65.85700732
2021-04-22 11:00:00+08:00,29.9,2014.667433,1,1,20.00419333,51.2
2021-04-22 11:10:00+08:00,30.00337333,2175.201431,1,1,20.08169833,59.27402154
2021-04-22 11:20:00+08:00,37.04337,3470.763963,1,1,20.25751333,98.99990667
2021-04-22 11:30:00+08:00,39,3670.663291,1,1,20.086685,99.9
2021-04-22 11:40:00+08:00,39,3670.663291,1,1,20.02914167,99.9
2021-04-22 11:50:00+08:00,39,3670.663291,1,1,19.99752333,99.9
2021-04-22 12:00:00+08:00,39,3670.663291,1,1,19.98252833,99.9
2021-04-22 12:10:00+08:00,39,3670.663291,1,1,20.029895,99.9
2021-04-22 12:20:00+08:00,35.63568833,2916.324382,1,1,19.936085,75.52782162
2021-04-22 12:30:00+08:00,30,2025.349661,1,1,19.95816667,51.4
2021-04-22 12:40:00+08:00,30,2025.349661,1,1,19.87851333,51.4
2021-04-22 12:50:00+08:00,30,2249.067676,1,1,19.997215,63.38232169
2021-04-22 13:00:00+08:00,30,2092.302842,1,1,19.93526333,54.85449052
2021-04-22 13:10:00+08:00,31.555475,2547.949777,1,1,20.00265167,73.52548331
2021-04-22 13:20:00+08:00,33.86422167,2871.613041,1,1,19.99335333,81.09148296
2021-04-22 13:30:00+08:00,31.04371667,2197.617535,1,1,19.86831833,56.51482752
2021-04-22 13:40:00+08:00,30,2021.405452,1,1,20.12204833,51.2
2021-04-22 13:50:00+08:00,30.95552,2299.064192,1,1,19.96024,62.20590203
2021-04-22 14:00:00+08:00,29.89897833,2108.18238,1,1,19.95302,56.06725147
2021-04-22 14:10:00+08:00,38.49839333,3622.805505,1,1,20.31457833,99.86433915
2021-04-22 14:20:00+08:00,39,3670.663291,1,1,20.13935167,99.9
2021-04-22 14:30:00+08:00,35.81420167,3288.639299,1,1,20.05439333,95.08840008
2021-04-22 14:40:00+08:00,34.69132667,2966.392584,1,1,19.90448333,82.45576811
2021-04-22 14:50:00+08:00,35.46983333,3242.245995,1,1,20.01152167,94.22783972
2021-04-22 15:00:00+08:00,39.03447667,3673.90822,1,1,20.21114,99.9
2021-04-22 15:10:00+08:00,37.89131667,3500.796608,1,1,20.17563333,96.26312829
2021-04-22 15:20:00+08:00,29.9,2022.050453,1,1,19.83877333,51.57594616
2021-04-22 15:30:00+08:00,29.9,2018.598496,1,1,20.13833667,51.4
2021-04-22 15:40:00+08:00,29.9,2018.598496,1,1,20.00330667,51.4
2021-04-22 15:50:00+08:00,29.9,2018.598496,1,1,20.14499833,51.4
2021-04-22 16:00:00+08:00,29.9,2018.598496,1,1,20.08833333,51.4
2021-04-22 16:10:00+08:00,29.9,2018.598496,1,1,20.09792167,51.4
2021-04-22 16:20:00+08:00,29.9,2018.598496,1,1,19.98291167,51.4
2021-04-22 16:30:00+08:00,29.9,2018.598496,1,1,19.94948,51.4
2021-04-22 16:40:00+08:00,29.9,2018.598496,1,1,20.2,51.4
2021-04-22 16:50:00+08:00,29.9,2018.598496,1,1,19.97752333,51.4
2021-04-22 17:00:00+08:00,29.9,2018.598496,1,1,19.98130667,51.4
2021-04-22 17:10:00+08:00,29.9,2018.598496,1,1,19.90574833,51.4
2021-04-22 17:20:00+08:00,29.9,2018.598496,1,1,20.10537,51.4
2021-04-22 17:30:00+08:00,29.9,2021.460303,1,1,20.08963,51.54584492
2021-04-22 17:40:00+08:00,29.9,2021.528461,1,1,20.03464833,51.54932093
2021-04-22 17:50:00+08:00,29.9,2014.667433,1,1,19.96299833,51.2
2021-04-22 18:00:00+08:00,29.9,2014.667433,1,1,19.866635,51.2
2021-04-22 18:10:00+08:00,29.9,2014.667433,1,1,19.97086833,51.2
2021-04-22 18:20:00+08:00,29.9,2014.667433,1,1,20.2,51.2
2021-04-22 18:30:00+08:00,29.9,2014.667433,1,1,20.16638667,51.2
2021-04-22 18:40:00+08:00,29.9,2014.667433,1,1,20.06666667,51.2
2021-04-22 18:50:00+08:00,29.9,2014.667433,1,1,20.086665,51.2
2021-04-22 19:00:00+08:00,29.9,2014.667433,1,1,20.01306167,51.2
2021-04-22 19:10:00+08:00,29.9,2014.667433,1,1,20.02386667,51.2
2021-04-22 19:20:00+08:00,29.9,2014.667433,1,1,20.22209833,51.2
2021-04-22 19:30:00+08:00,29.9,2014.667433,1,1,19.28958,51.2
2021-04-22 19:40:00+08:00,29.9,2014.667433,1,1,19.65713,51.2
2021-04-22 19:50:00+08:00,29.9,2014.667433,1,1,19.87022167,51.2
2021-04-22 20:00:00+08:00,29.9,2014.667433,1,1,19.93666833,51.2
2021-04-22 20:10:00+08:00,29.9,2014.667433,1,1,19.98188833,51.2
2021-04-22 20:20:00+08:00,29.9,2014.667433,1,1,19.95811833,51.2
2021-04-22 20:30:00+08:00,29.9,2014.667433,1,1,19.9,51.2
2021-04-22 20:40:00+08:00,29.9,2014.667433,1,1,19.86332833,51.2
2021-04-22 20:50:00+08:00,29.9,2014.667433,1,0.998316667,19.9,51.2
2021-04-22 21:00:00+08:00,6.17484,159.4971632,0.198266667,0,19.92034333,7.524196238
2021-04-22 21:10:00+08:00,0,0,0,0,20.33083667,2.1
2021-04-22 21:20:00+08:00,0,0,0,0,20.69199167,2.1
2021-04-22 21:30:00+08:00,0,0,0,0,20.99045,2.1
2021-04-22 21:40:00+08:00,0,0,0,0,21.25042333,2.1
2021-04-22 21:50:00+08:00,0,0,0,0,21.46679833,2.1
2021-04-22 22:00:00+08:00,0,0,0,0,21.59688167,2.1
2021-04-22 22:10:00+08:00,0,0,0,0,21.72010167,2.1
2021-04-22 22:20:00+08:00,0,0,0,0,21.82343,2.1
2021-04-22 22:30:00+08:00,0,0,0,0,21.9,2.1
2021-04-22 22:40:00+08:00,0,0,0,0,21.99506667,2.1
2021-04-22 22:50:00+08:00,0,0,0,0,22.01669833,2.1
2021-04-22 23:00:00+08:00,0,0,0,0,22.1,2.1
2021-04-22 23:10:00+08:00,0,0,0,0,22.1,2.1
2021-04-22 23:20:00+08:00,0,0,0,0,22.18002333,2.1
2021-04-22 23:30:00+08:00,0,0,0,0,22.2,2.1
2021-04-22 23:40:00+08:00,0,0,0,0,22.2,2.1
2021-04-22 23:50:00+08:00,0,0,0,0,22.2,2.1
2021-04-23 00:00:00+08:00,0,0,0,0,22.27667333,2.1
2021-04-23 00:10:00+08:00,0,0,0,0,22.3,2.1
2021-04-23 00:20:00+08:00,0,0,0,0,22.3,2.1
2021-04-23 00:30:00+08:00,0,0,0,0,22.34832667,2.1
2021-04-23 00:40:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 00:50:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 01:00:00+08:00,0,0,0,0,16.80112,2.1
2021-04-23 01:10:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 01:20:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 01:30:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 01:40:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 01:50:00+08:00,0,0,0,0,22.4,2.1
2021-04-23 02:00:00+08:00,0,0,0,0,4.113798333,2.1
2021-04-23 02:10:00+08:00,0,0,0,0,22.5,2.1
2021-04-23 02:20:00+08:00,0,0,0,0,22.5,2.1
2021-04-23 02:30:00+08:00,0,0,0,0,22.51321,2.1
2021-04-23 02:40:00+08:00,0,0,0,0,22.6,2.1
2021-04-23 02:50:00+08:00,0,0,0,0,22.6,2.1
2021-04-23 03:00:00+08:00,0,0,0,0,10.57717667,2.1
2021-04-23 03:10:00+08:00,0,0,0,0,0,2.1
2021-04-23 03:20:00+08:00,0,0,0,0,20.48808,2.1
2021-04-23 03:30:00+08:00,0,0,0,0,22.8,2.1
2021-04-23 03:40:00+08:00,0,0,0,0,22.8,2.1
2021-04-23 03:50:00+08:00,0,0,0,0,22.8,2.1
2021-04-23 04:00:00+08:00,0,0,0,0,22.8,2.1
2021-04-23 04:10:00+08:00,0,0,0,0,22.8,2.1
2021-04-23 04:20:00+08:00,0,0,0,0,22.07952,2.1
2021-04-23 04:30:00+08:00,0,0,0,0,0,2.1
2021-04-23 04:40:00+08:00,0,0,0,0,0,2.1
2021-04-23 04:50:00+08:00,0,0,0,0,0,2.1
2021-04-23 05:00:00+08:00,0,0,0,0,8.69288,2.1
2021-04-23 05:10:00+08:00,0,0,0,0,22.69041333,2.1
2021-04-23 05:20:00+08:00,0,0,0,0,22.6,2.1
2021-04-23 05:30:00+08:00,0,0,0,0,15.50450167,2.1
2021-04-23 05:40:00+08:00,0,0,0,0,19.24368333,2.1
2021-04-23 05:50:00+08:00,0,0,0,0,22.35711333,2.1
2021-04-23 06:00:00+08:00,0,0,0,0,22.22856167,2.1
2021-04-23 06:10:00+08:00,0,0,0,0,22.2,2.1
2021-04-23 06:20:00+08:00,0,0,0,0,9.23894,2.1
2021-04-23 06:30:00+08:00,0,0,0,0,22.1,2.1
2021-04-23 06:40:00+08:00,0,0,0,0,22.1,2.1
2021-04-23 06:50:00+08:00,0,0,0,0,22.1,2.1
2021-04-23 07:00:00+08:00,0,0,0,0,22.02028333,2.1
2021-04-23 07:10:00+08:00,0,0,0,0,22,2.1
2021-04-23 07:20:00+08:00,0,0,0,0.0137,22,2.1
2021-04-23 07:30:00+08:00,24.9115,1559.690814,0.6637,1,19.54537667,44.2061687
2021-04-23 07:40:00+08:00,30,2015.474665,1,1,18.81788833,50.9
2021-04-23 07:50:00+08:00,29.97699833,2013.929356,1,1,19.448685,50.9
2021-04-23 08:00:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 08:10:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 08:20:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 08:30:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 08:40:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 08:50:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 09:00:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 09:10:00+08:00,29.9,2008.756416,1,1,19.6,50.9
2021-04-23 09:20:00+08:00,29.9,2008.756416,1,1,20.18774,50.9
2021-04-23 09:30:00+08:00,29.9,2008.756416,1,1,20.10129833,50.9
2021-04-23 09:40:00+08:00,29.9,2008.756416,1,1,19.92482,50.9
2021-04-23 09:50:00+08:00,29.9,2008.756416,1,1,20.03035333,50.9
2021-04-23 10:00:00+08:00,29.9,2008.756416,1,1,20.06682667,50.9
2021-04-23 10:10:00+08:00,29.9,2008.756416,1,1,20.11952333,50.9
2021-04-23 10:20:00+08:00,29.9,2008.756416,1,1,19.9,50.9
2021-04-23 10:30:00+08:00,29.9,2008.756416,1,1,19.80985833,50.9
2021-04-23 10:40:00+08:00,29.9,2008.756416,1,1,19.8,50.9
2021-04-23 10:50:00+08:00,29.9,2029.876358,1,1,19.825005,51.97594562
2021-04-23 11:00:00+08:00,29.9065,2137.785657,1,1,19.91846333,57.62391259
2021-04-23 11:10:00+08:00,31.62683333,2478.415584,1,1,19.966545,69.25361493
2021-04-23 11:20:00+08:00,29.9,2014.667433,1,1,19.81345,51.2
2021-04-23 11:30:00+08:00,29.9,2014.667433,1,1,19.85821833,51.2
2021-04-23 11:40:00+08:00,29.9,2014.667433,1,1,20.02199667,51.2
2021-04-23 11:50:00+08:00,29.9,2163.562042,1,1,20.086665,59.04755721
2021-04-23 12:00:00+08:00,29.9,2012.699023,1,1,20.01823333,51.1
2021-04-23 12:10:00+08:00,29.9,2012.699023,1,1,19.90157,51.1
2021-04-23 12:20:00+08:00,29.9,2012.699023,1,1,19.92342167,51.1
2021-04-23 12:30:00+08:00,29.9,2012.699023,1,1,19.97499833,51.1
2021-04-23 12:40:00+08:00,31.87864333,2511.956744,1,1,20.17030833,70.02131406
